index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
91.0,Bankruptcy,2020-08-19,1953-02-26,67,2,6853.952799238015,1.28159597300928e-06,2.6074390550389547e-06,1.2968396582055794,44000.0,-1183333.3333333333,0.021632722387783146,-2180000.0,0.3083550792891003,Large,0.002038200824544879,C - Manufacturing,0,0,0,1,0
92.0,Liquidation,2021-07-30,2012-02-24,9,4,53771.883289124664,4.365627466456196e-05,4.451262448445831e-05,1.0190121718137009,36000.0,129000.0,0.02037292817679558,117333.33333333333,0.20841554853985794,Large,0.005327545382794002,"M - Professional, scientific and technical activities",0,0,0,1,0
93.0,Merger by absorption,2019-12-31,1983-12-08,37,0,2416.554054054054,6.151265203411155e-05,0.00011812080536912751,1.7944966442953019,78000.0,578666.6666666666,0.001607717041800643,481000.0,0.0721725150286593,Large,0.008178386690898922,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
94.0,Merger by absorption,2021-12-31,1953-02-13,69,0,10644.210526315788,1.720727848101266e-05,2.3413846464374624e-05,1.1278342192020454,150000.0,309000.0,0.007614715189873418,178333.33333333334,0.4293908227848101,Large,0.022250791139240507,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
95.0,Bankruptcy,2022-10-13,1982-06-30,40,2,-113182.35294117648,1.3200977080193337e-05,1.4796691133636258e-05,1.0262146102761271,666.6666666666666,-80000.0,0.00945896782911491,-227000.0,0.1663634946208617,Large,0.00010394470141884516,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
96.0,Bankruptcy,2022-04-25,1983-12-28,39,2,-3382.7754942258757,3.0417876939812298e-05,2.7604784759344248e-05,0.7317237106039761,548000.0,-1039000.0,0.05674493421128766,-3303000.0,0.2252033837501302,Large,0.009512457616330877,F - Construction,0,0,0,1,0
97.0,Merger by absorption,2019-03-29,1994-03-08,25,0,5222.461273666093,4.3256158853093846e-07,4.079254079254079e-06,2.806138306138306,632666.6666666666,2231666.6666666665,0.0023275933097140974,2054666.6666666665,0.09139408420532256,Large,0.03909532833484387,C - Manufacturing,0,0,0,0,1
98.0,Merger by absorption,2021-06-30,1989-06-08,32,0,3807.9268292682927,0.00015647300449054896,0.00021529840022990707,1.3613851901523135,174333.33333333334,797666.6666666666,0.004420928046785255,758333.3333333334,0.0012183659971455425,Large,0.018205869043060537,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
99.0,Merger by absorption,2019-03-29,2000-12-13,19,0,-31416.293643688456,7.209620426307989e-06,7.826033160108883e-06,0.9654169759960406,192333.33333333334,361000.0,0.0036190584748660663,165666.66666666666,0.3364014590219993,Large,0.016442494015730082,N - Administrative and support service activities,0,0,0,1,0
100.0,Demerger,2019-12-24,1988-06-09,31,5,3118.4808286389243,8.024007924946099e-05,0.00017266457680250783,1.6897805642633228,24000.0,403666.6666666667,0.006176796223996271,71333.33333333333,0.3632655439659694,Large,0.004195559699318222,"E - Water supply; sewerage, waste management and remediation activities",0,0,0,0,1
101.0,Merger by absorption,2020-03-31,2009-05-14,11,0,4262.5275462297595,0.0001454324761733501,0.00030112631480964344,1.4857581681094667,763666.6666666666,1497333.3333333333,0.009126056464664628,110333.33333333333,0.2900557453695378,Large,0.0514970329077504,J - Information and communication,0,0,0,0,1
102.0,Merger by absorption,2021-07-01,2017-12-22,4,0,-19477.40784780024,3.174506272702298e-06,3.4744262185547724e-06,0.9438412454481677,979666.6666666666,3372333.3333333335,0.03400384603644577,3048666.6666666665,0.6816031256677146,Large,0.08971032630261591,"M - Professional, scientific and technical activities",0,0,0,0,1
103.0,Merger by absorption,2020-07-24,1962-10-02,58,0,2946.542472410651,2.8485035906951172e-05,4.736872178732643e-05,1.564367750414262,100000.0,365666.6666666667,0.0023021681613579355,320000.0,0.23846338865409067,Large,0.010308215647871353,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
104.0,Merger by absorption,2021-06-29,2006-08-04,15,0,6963.796909492274,7.988334495657136e-05,9.368029739776952e-05,1.1684758364312269,101666.66666666667,387000.0,0.003930767767704305,361333.3333333333,0.3804602802257021,Large,0.01933684143790021,J - Information and communication,0,0,0,0,1
105.0,Merger by absorption,2020-07-24,2005-12-12,15,0,3862.757100881489,6.640043104814428e-05,9.045768566493956e-05,1.3526338514680485,159666.66666666666,545000.0,0.004500649741688061,531333.3333333334,0.3087382333365028,Large,0.015181769199074513,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
106.0,Bankruptcy,2020-12-24,1966-06-30,54,2,3782.662429378531,7.934655775962661e-07,1.1484934468315094e-06,1.4193690041886233,42666.666666666664,190333.33333333334,0.057619603267211196,-968000.0,0.8802800466744457,Large,0.0029871645274212365,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
107.0,Merger by absorption,2021-10-01,1999-06-24,22,0,5213.48533567183,8.427092288715285e-05,0.00017133411863054298,1.3900140593532695,341333.3333333333,1924666.6666666667,0.003102455799349606,1009666.6666666666,0.2851829701341906,Large,0.01913804059357829,C - Manufacturing,0,0,0,0,1
108.0,Bankruptcy,2019-10-16,2005-09-29,14,2,-2186.419301029334,5.556382582806104e-05,5.529322445049349e-05,0.5448678777104975,369333.3333333333,39122666.666666664,0.006029028656494232,322666.6666666667,0.09336620766654262,Large,0.010308894678079644,J - Information and communication,1,0,0,0,0
109.0,Merger by absorption,2018-12-31,2017-08-23,2,0,957080.0,5.7905295273122415e-05,5.796586059743954e-05,1.0010459375784453,221000.0,228000.0,0.00014627826305011076,228000.0,0.04289087641576462,Large,0.0023091068667196054,"M - Professional, scientific and technical activities",0,0,0,0,1
110.0,Liquidation,2022-08-31,1983-12-30,39,4,8280.877260484802,4.267726047765078e-05,6.795146852112154e-05,1.192313383147148,2666.6666666666665,-863000.0,0.007736269863395595,-1285000.0,0.375894433602825,Large,0.00018585633305454881,C - Manufacturing,0,0,0,1,0
111.0,End of suspension,2020-03-18,1987-02-27,33,6,2765.0777595144773,0.0003412593168411907,0.0005478637498164732,1.5804580825135808,166000.0,-760000.0,0.016278750743060955,-845000.0,0.04065115002972244,Large,0.022771960309113357,F - Construction,0,0,0,1,0
112.0,Merger by absorption,2018-12-27,1993-09-24,25,0,4231.018597508957,0.000253528510363739,0.0003568712039507294,1.3327467786796845,396333.3333333333,914000.0,0.011815468989434632,781666.6666666666,0.23739817727236068,Large,0.0479474151141221,J - Information and communication,0,0,0,0,1
113.0,Merger by absorption,2021-12-31,1991-04-30,31,0,11639.795265515035,5.694497883801462e-05,7.182971642515426e-05,1.108368577965749,12000.0,83000.0,0.008025064585280052,-24666.666666666668,0.41466498103666244,Large,0.0019787830484252187,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
114.0,Bankruptcy,2020-09-28,1988-09-08,32,2,2350.8011310084826,0.00016578462031914038,0.0003692293954817394,1.9475846057683721,-666.6666666666666,-1151666.6666666667,0.020888461230053723,-2975666.6666666665,0.3142891508299254,Large,-8.018603159329644e-05,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
115.0,Merger by absorption,2020-07-24,1980-03-27,40,0,2542.318115488847,4.6287565085482346e-05,9.082133376236826e-05,1.7716997828010617,93333.33333333333,419333.3333333333,0.004181870362018778,309333.3333333333,0.27399450617030874,Large,0.011479644131031938,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
116.0,Merger by absorption,2022-01-10,2008-10-08,14,0,1533.7335620354488,3.106554830692761e-08,8.93415527561869e-08,2.875368533905119,527333.3333333334,1975333.3333333333,0.004318111214662939,1881333.3333333333,0.12491456974215594,Large,0.04914569742155949,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
117.0,Bankruptcy,2020-03-05,1994-09-20,26,2,-5876.7759098884935,2.8567300746448347e-05,3.1549163936518744e-05,0.8120771816363869,1224333.3333333333,3818666.6666666665,0.007069588249458222,3766000.0,0.13344570190223934,Large,0.035376836022152656,"M - Professional, scientific and technical activities",0,0,0,1,0
118.0,Merger by absorption,2022-06-30,1986-04-30,36,0,1738.5639472521927,3.578362880836161e-05,8.933182332955833e-05,2.436013590033975,392000.0,1153000.0,0.000616959117385545,895333.3333333334,0.1357128599684262,Large,0.02133952711898238,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
119.0,Merger by absorption,2020-07-24,1973-12-14,47,0,23060.81754735793,2.6372676178123646e-06,3.6707184980142016e-06,1.0604164159345288,51666.666666666664,384000.0,0.005231301340250757,167666.66666666666,0.22844790315607436,Large,0.006701253782965845,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
120.0,Liquidation,2022-10-14,2012-11-20,10,4,-15847.551741544672,1.831560170733261e-05,2.007401200949588e-05,0.9308406647116324,177333.33333333334,873666.6666666666,0.005829139325985858,-22000.0,0.14821303433777155,Large,0.01694591323182774,H - Transportation and storage,0,0,0,0,1
121.0,Merger by absorption,2022-03-31,1970-01-16,52,0,3011.237897648686,3.887006947235459e-05,9.431596544998606e-05,1.8120646419615494,36666.666666666664,608000.0,0.003559740483435724,214000.0,0.37084457713727964,Large,0.006315668599644025,C - Manufacturing,0,0,0,0,1
122.0,Merger by absorption,2020-12-15,1954-05-07,66,0,1799.0545537722544,9.150049797630903e-05,0.0005131922985500357,4.11766104112194,161000.0,1179000.0,0.010213811955669512,167666.66666666666,0.35595770379945324,Large,0.010235002436905342,C - Manufacturing,0,0,0,0,1
123.0,Merger by absorption,2019-01-01,1991-05-30,28,0,-8574.21017466832,0.00023956941847003295,0.0003328435769742337,0.8414272015837173,1000.0,2060666.6666666665,8.905512512245079e-05,377666.6666666667,-0.026827856443138304,Very large,3.339567192091905e-05,H - Transportation and storage,0,0,0,0,1
124.0,Merger by absorption,2020-12-30,1974-12-07,46,0,1703.963214363915,0.0006687226933950141,0.002173767752715121,2.907685881370092,60333.333333333336,272666.6666666667,0.0,55000.0,0.08849481709928896,Large,0.007752934121476913,Q - Human health and social work activities,0,1,0,0,0
125.0,Merger by absorption,2021-09-30,1989-08-14,32,0,1222.7524757937713,1.610792762712629e-05,0.00014459295261239367,8.341433778857837,313000.0,1289000.0,0.021815638677074402,1132666.6666666667,0.12331363082615168,Large,0.02118395524071651,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
126.0,Merger by absorption,2020-06-11,2018-09-25,2,0,253075.94936708861,5.6519781923673285e-06,6.7062314540059345e-06,1.0046884272997032,2000.0,-210500.0,0.007652678437453109,-546500.0,0.16055619466813384,Large,0.000200070024508578,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
127.0,Bankruptcy,2020-11-25,1999-05-11,21,2,2424.520104273639,0.00012126938615925975,0.00030485707265132285,2.0369399623228763,2333.3333333333335,76333.33333333333,0.02964942004431122,-104666.66666666667,0.3625048872670403,Large,0.0002280724618793171,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
128.0,Merger by absorption,2021-07-29,2010-10-01,11,0,3154.3939972020853,0.00016836672983106882,0.000254014598540146,1.4784063260340634,468666.6666666667,1707666.6666666667,0.004757489013425796,1765000.0,-0.20562028786840303,Large,0.05668669112607347,C - Manufacturing,0,0,0,1,0
129.0,Merger by absorption,2021-12-17,1993-11-11,28,0,2519.130643066954,0.00070116852245715,0.0011766024806644218,1.6661180205070498,170000.0,270666.6666666667,5.504816714625297e-05,497000.0,0.17967721756536972,Large,0.002552233204053547,"M - Professional, scientific and technical activities",0,0,0,0,1
130.0,Bankruptcy,2021-09-21,1982-03-30,39,2,21955.67375886525,0.00011459258661067592,0.0001361934926576447,1.054131874460121,6000.0,-272333.3333333333,0.019139142372607606,-667666.6666666666,0.4885326657514334,Large,0.0007268028749091496,F - Construction,0,0,0,1,0
131.0,Bankruptcy,2021-02-19,1983-12-23,38,2,2848.0448436550278,6.11794835313367e-05,0.00012979825929466216,1.850681692408311,65000.0,-866666.6666666666,0.0672262929501316,-1003666.6666666666,0.22396907827654075,Large,0.0046240307320196345,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
132.0,Bankruptcy,2019-11-06,2007-09-19,12,2,-13051.90311418685,0.00013202545068928952,0.00013247323269269137,0.9231894659839064,188500.0,-812333.3333333334,0.1299045599151644,-1020333.3333333334,0.45559384941675507,Large,0.037480116648992576,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
133.0,Liquidation,2020-09-29,1995-01-27,25,4,4873.883421650265,0.00022636058648111334,0.00019403283140951392,0.8425397078989763,51000.0,-599000.0,0.0009319085487077536,-315000.0,0.13587226640159047,Large,0.004752733598409543,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
134.0,Merger by absorption,2021-07-20,1957-12-20,64,0,2261.6128354235266,4.276641883519207e-05,0.00012372288940670371,2.279216705502778,111333.33333333333,812666.6666666666,0.015969640644361835,-515000.0,0.5773234200743494,Large,0.005173482032218091,C - Manufacturing,0,0,0,0,1
135.0,End of suspension,2019-06-29,2003-09-26,16,6,8900.32414910859,2.534219551427964e-05,7.882563957330312e-05,1.349570471065798,16666.666666666668,1375000.0,0.003884791647697957,140333.33333333334,0.002488694649306504,Large,0.0015174967373820147,C - Manufacturing,0,0,0,0,1
136.0,Merger by absorption,2022-05-31,1993-12-17,29,0,1844.0996411230738,0.0005534600194608207,0.0015884188911704311,2.5563039014373716,617666.6666666666,2498000.0,0.03339820273596245,2116333.3333333335,0.1725716902295232,Large,0.053030736649304556,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
137.0,Bankruptcy,2022-06-07,2001-05-02,21,2,3213.1864815932404,8.896792975536461e-05,0.00023824343015214385,1.8334276373695462,16000.0,-366333.3333333333,0.030685073014978637,-992000.0,0.5037211813870498,Large,0.0005634596422031273,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
138.0,Demerger,2021-06-30,1971-09-18,50,5,4509.582241830966,0.0001796502384737679,0.0003586206896551724,1.4426609703997557,129666.66666666666,979666.6666666666,0.003882842118136236,-56333.333333333336,0.10654885654885657,Large,0.011893114834291304,H - Transportation and storage,0,0,0,0,1
139.0,Merger by absorption,2022-07-19,1978-05-11,44,0,2110.354768959718,3.10792349726776e-05,6.968433591423467e-05,2.0625372245384157,184000.0,-165666.66666666666,0.0057301153612629024,-366333.3333333333,0.2820279295689132,Large,0.020947176684881604,C - Manufacturing,0,0,0,0,1
140.0,Liquidation,2020-11-30,1983-06-06,37,4,5384.527001148985,0.00021374208691941107,0.0002776237989652624,1.2412232076866223,419000.0,896000.0,0.003343054271285298,796333.3333333334,-0.09509922469592433,Large,0.08940891955331105,J - Information and communication,0,0,0,0,1
141.0,Merger by absorption,2021-12-31,1985-08-19,37,0,148270.44025157232,4.1484623541887595e-05,4.4515248065543926e-05,1.007237141556668,1000.0,214000.0,0.016076352067868505,130000.0,0.504390243902439,Large,0.00012725344644750795,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
142.0,Merger by absorption,2021-05-01,1992-12-22,29,0,-6201.708689310272,1.3910355486862443e-05,1.5247495580436065e-05,0.8240645256334709,197333.33333333334,735666.6666666666,0.014279954304146227,322333.3333333333,0.41374907600295685,Large,0.01989113634836369,"M - Professional, scientific and technical activities",1,0,0,0,0
143.0,End of suspension,2021-02-15,1981-08-25,40,6,2104.046816107915,0.0005242539951916278,0.0010686076679158258,1.9687710195061017,43666.666666666664,113666.66666666667,0.006835431103568566,-125000.0,0.17489275444303023,Large,0.00617545844529298,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,1,0,0,0,0
144.0,Merger by absorption,2018-12-21,1986-10-08,32,0,2186.335403726708,4.4563279857397503e-07,8.669267446900737e-07,1.8897919375812744,309666.6666666667,951000.0,0.00033422459893048126,1047333.3333333333,-0.1675579322638146,Large,0.05174910873440285,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
145.0,Bankruptcy,2022-11-03,1990-10-01,32,2,7468.519322622666,4.61046511627907e-05,0.00011674641148325358,1.3390504232609497,52333.333333333336,730333.3333333334,0.034098837209302325,195333.33333333334,0.09563953488372094,Large,0.004563953488372094,C - Manufacturing,0,0,0,0,1
146.0,Merger by absorption,2022-06-30,1936-04-17,86,0,1251.2601017204286,0.0002734359335792013,0.0015235451437083179,5.570364602728596,102333.33333333333,2287000.0,0.0036272609622874223,2171000.0,0.6573423174369787,Large,0.0018652749002047548,F - Construction,1,0,0,0,0
